seconds,pressure_psi,temperature_f,depth_ft,barometric_pressure_psi,datetime,name
0,-0.031,89.568,-0.072,14.114,2023-11-01T20:00:00Z,Adobe Reservoir
900,-0.035,91.615,-0.082,14.114,2023-11-01T20:15:00Z,Adobe Reservoir
1800,-0.026,94.247,-0.06,14.108,2023-11-01T20:30:00Z,Adobe Reservoir
2700,-0.031,96.442,-0.073,14.108,2023-11-01T20:45:00Z,Adobe Reservoir
3600,-0.039,98.292,-0.091,14.112,2023-11-01T21:00:00Z,Adobe Reservoir
4500,-0.028,99.046,-0.065,14.099,2023-11-01T21:15:00Z,Adobe Reservoir
5400,-0.043,99.799,-0.099,14.111,2023-11-01T21:30:00Z,Adobe Reservoir
6300,-0.038,100.885,-0.088,14.106,2023-11-01T21:45:00Z,Adobe Reservoir
7200,-0.045,101.552,-0.104,14.112,2023-11-01T22:00:00Z,Adobe Reservoir
8100,-0.033,102.135,-0.076,14.098,2023-11-01T22:15:00Z,Adobe Reservoir
9000,-0.032,102.967,-0.074,14.098,2023-11-01T22:30:00Z,Adobe Reservoir
9900,-0.037,102.801,-0.084,14.1,2023-11-01T22:45:00Z,Adobe Reservoir
10800,-0.037,101.636,-0.085,14.097,2023-11-01T23:00:00Z,Adobe Reservoir
11700,-0.044,99.883,-0.101,14.099,2023-11-01T23:15:00Z,Adobe Reservoir
12600,-0.037,97.368,-0.085,14.091,2023-11-01T23:30:00Z,Adobe Reservoir
13500,-0.034,92.296,-0.079,14.09,2023-11-01T23:45:00Z,Adobe Reservoir
14400,-0.029,84.752,-0.068,14.076,2023-11-02T00:00:00Z,Adobe Reservoir
15300,-0.034,78.479,-0.079,14.085,2023-11-02T00:15:00Z,Adobe Reservoir
16200,-0.034,73.446,-0.078,14.08,2023-11-02T00:30:00Z,Adobe Reservoir
17100,-0.04,69.518,-0.093,14.08,2023-11-02T00:45:00Z,Adobe Reservoir
18000,-0.04,66.095,-0.092,14.073,2023-11-02T01:00:00Z,Adobe Reservoir
18900,-0.041,63.189,-0.095,14.077,2023-11-02T01:15:00Z,Adobe Reservoir
19800,-0.039,60.629,-0.09,14.074,2023-11-02T01:30:00Z,Adobe Reservoir
20700,-0.04,58.513,-0.093,14.08,2023-11-02T01:45:00Z,Adobe Reservoir
21600,-0.033,56.757,-0.075,14.077,2023-11-02T02:00:00Z,Adobe Reservoir
22500,-0.038,55.271,-0.089,14.082,2023-11-02T02:15:00Z,Adobe Reservoir
23400,-0.039,54.247,-0.089,14.08,2023-11-02T02:30:00Z,Adobe Reservoir
24300,-0.037,53.126,-0.087,14.081,2023-11-02T02:45:00Z,Adobe Reservoir
25200,-0.038,52.284,-0.088,14.083,2023-11-02T03:00:00Z,Adobe Reservoir
26100,-0.039,51.533,-0.091,14.081,2023-11-02T03:15:00Z,Adobe Reservoir
27000,-0.039,50.969,-0.09,14.084,2023-11-02T03:30:00Z,Adobe Reservoir
27900,-0.034,50.593,-0.078,14.081,2023-11-02T03:45:00Z,Adobe Reservoir
28800,-0.042,50.028,-0.097,14.084,2023-11-02T04:00:00Z,Adobe Reservoir
29700,-0.038,49.556,-0.087,14.086,2023-11-02T04:15:00Z,Adobe Reservoir
30600,-0.035,48.989,-0.08,14.083,2023-11-02T04:30:00Z,Adobe Reservoir
31500,-0.043,48.422,-0.099,14.089,2023-11-02T04:45:00Z,Adobe Reservoir
32400,-0.037,47.948,-0.086,14.085,2023-11-02T05:00:00Z,Adobe Reservoir
33300,-0.038,47.379,-0.089,14.091,2023-11-02T05:15:00Z,Adobe Reservoir
34200,-0.032,47.189,-0.075,14.088,2023-11-02T05:30:00Z,Adobe Reservoir
35100,-0.035,47.094,-0.081,14.091,2023-11-02T05:45:00Z,Adobe Reservoir
36000,-0.043,46.999,-0.1,14.09,2023-11-02T06:00:00Z,Adobe Reservoir
36900,-0.04,46.714,-0.093,14.094,2023-11-02T06:15:00Z,Adobe Reservoir
37800,-0.043,46.333,-0.099,14.096,2023-11-02T06:30:00Z,Adobe Reservoir
38700,-0.042,45.952,-0.098,14.095,2023-11-02T06:45:00Z,Adobe Reservoir
39600,-0.039,45.571,-0.089,14.098,2023-11-02T07:00:00Z,Adobe Reservoir
40500,-0.035,45.285,-0.081,14.098,2023-11-02T07:15:00Z,Adobe Reservoir
41400,-0.03,45.094,-0.07,14.098,2023-11-02T07:30:00Z,Adobe Reservoir
42300,-0.036,44.807,-0.083,14.104,2023-11-02T07:45:00Z,Adobe Reservoir
43200,-0.034,44.616,-0.079,14.103,2023-11-02T08:00:00Z,Adobe Reservoir
44100,-0.039,44.329,-0.089,14.102,2023-11-02T08:15:00Z,Adobe Reservoir
45000,-0.041,44.233,-0.094,14.106,2023-11-02T08:30:00Z,Adobe Reservoir
45900,-0.039,43.946,-0.091,14.108,2023-11-02T08:45:00Z,Adobe Reservoir
46800,-0.04,43.659,-0.091,14.103,2023-11-02T09:00:00Z,Adobe Reservoir
47700,-0.039,43.563,-0.089,14.101,2023-11-02T09:15:00Z,Adobe Reservoir
48600,-0.04,43.467,-0.093,14.101,2023-11-02T09:30:00Z,Adobe Reservoir
49500,-0.03,43.371,-0.07,14.094,2023-11-02T09:45:00Z,Adobe Reservoir
50400,-0.041,43.179,-0.096,14.101,2023-11-02T10:00:00Z,Adobe Reservoir
51300,-0.043,42.987,-0.1,14.106,2023-11-02T10:15:00Z,Adobe Reservoir
52200,-0.045,42.795,-0.103,14.101,2023-11-02T10:30:00Z,Adobe Reservoir
53100,-0.043,42.507,-0.098,14.104,2023-11-02T10:45:00Z,Adobe Reservoir
54000,-0.044,42.314,-0.101,14.103,2023-11-02T11:00:00Z,Adobe Reservoir
54900,-0.036,42.122,-0.084,14.101,2023-11-02T11:15:00Z,Adobe Reservoir
55800,-0.04,41.737,-0.093,14.105,2023-11-02T11:30:00Z,Adobe Reservoir
56700,-0.042,41.544,-0.097,14.104,2023-11-02T11:45:00Z,Adobe Reservoir
57600,-0.037,41.351,-0.086,14.103,2023-11-02T12:00:00Z,Adobe Reservoir
58500,-0.037,41.255,-0.085,14.099,2023-11-02T12:15:00Z,Adobe Reservoir
59400,-0.047,40.869,-0.109,14.106,2023-11-02T12:30:00Z,Adobe Reservoir
60300,-0.043,40.482,-0.1,14.108,2023-11-02T12:45:00Z,Adobe Reservoir
61200,-0.042,40.386,-0.097,14.103,2023-11-02T13:00:00Z,Adobe Reservoir
62100,-0.038,40.192,-0.087,14.104,2023-11-02T13:15:00Z,Adobe Reservoir
63000,-0.037,39.999,-0.085,14.106,2023-11-02T13:30:00Z,Adobe Reservoir
63900,-0.039,39.611,-0.09,14.111,2023-11-02T13:45:00Z,Adobe Reservoir
64800,-0.04,39.418,-0.092,14.113,2023-11-02T14:00:00Z,Adobe Reservoir
65700,-0.042,39.514,-0.098,14.113,2023-11-02T14:15:00Z,Adobe Reservoir
66600,-0.037,39.418,-0.086,14.112,2023-11-02T14:30:00Z,Adobe Reservoir
67500,-0.035,39.514,-0.081,14.109,2023-11-02T14:45:00Z,Adobe Reservoir
68400,-0.046,39.514,-0.106,14.118,2023-11-02T15:00:00Z,Adobe Reservoir
69300,-0.04,39.999,-0.092,14.117,2023-11-02T15:15:00Z,Adobe Reservoir
70200,-0.042,41.158,-0.098,14.119,2023-11-02T15:30:00Z,Adobe Reservoir
71100,-0.042,42.411,-0.098,14.124,2023-11-02T15:45:00Z,Adobe Reservoir
72000,-0.042,43.946,-0.097,14.129,2023-11-02T16:00:00Z,Adobe Reservoir
72900,-0.042,45.571,-0.096,14.125,2023-11-02T16:15:00Z,Adobe Reservoir
73800,-0.045,47.189,-0.105,14.131,2023-11-02T16:30:00Z,Adobe Reservoir
74700,-0.047,48.989,-0.108,14.132,2023-11-02T16:45:00Z,Adobe Reservoir
75600,-0.038,51.439,-0.087,14.13,2023-11-02T17:00:00Z,Adobe Reservoir
76500,-0.047,57.127,-0.108,14.133,2023-11-02T17:15:00Z,Adobe Reservoir
77400,-0.05,65.461,-0.116,14.134,2023-11-02T17:30:00Z,Adobe Reservoir
78300,-0.03,70.414,-0.069,14.129,2023-11-02T17:45:00Z,Adobe Reservoir
79200,-0.037,75.042,-0.085,14.134,2023-11-02T18:00:00Z,Adobe Reservoir
80100,-0.037,77.865,-0.086,14.133,2023-11-02T18:15:00Z,Adobe Reservoir
81000,-0.032,78.216,-0.073,14.131,2023-11-02T18:30:00Z,Adobe Reservoir
81900,-0.031,79.093,-0.071,14.129,2023-11-02T18:45:00Z,Adobe Reservoir
82800,-0.037,82.41,-0.085,14.129,2023-11-02T19:00:00Z,Adobe Reservoir
83700,-0.031,84.059,-0.071,14.128,2023-11-02T19:15:00Z,Adobe Reservoir
84600,-0.035,86.564,-0.081,14.134,2023-11-02T19:30:00Z,Adobe Reservoir
85500,-0.028,86.305,-0.064,14.127,2023-11-02T19:45:00Z,Adobe Reservoir
86400,-0.033,85.443,-0.076,14.128,2023-11-02T20:00:00Z,Adobe Reservoir
87300,-0.037,84.752,-0.086,14.132,2023-11-02T20:15:00Z,Adobe Reservoir
88200,-0.034,85.011,-0.078,14.127,2023-11-02T20:30:00Z,Adobe Reservoir
89100,-0.035,85.616,-0.08,14.126,2023-11-02T20:45:00Z,Adobe Reservoir
90000,-0.032,85.874,-0.075,14.122,2023-11-02T21:00:00Z,Adobe Reservoir
90900,-0.032,86.133,-0.075,14.121,2023-11-02T21:15:00Z,Adobe Reservoir
91800,-0.029,84.665,-0.068,14.121,2023-11-02T21:30:00Z,Adobe Reservoir
92700,-0.029,83.626,-0.067,14.12,2023-11-02T21:45:00Z,Adobe Reservoir
93600,-0.034,84.838,-0.078,14.123,2023-11-02T22:00:00Z,Adobe Reservoir
94500,-0.035,85.011,-0.08,14.125,2023-11-02T22:15:00Z,Adobe Reservoir
95400,-0.034,83.539,-0.077,14.121,2023-11-02T22:30:00Z,Adobe Reservoir
96300,-0.039,81.54,-0.089,14.124,2023-11-02T22:45:00Z,Adobe Reservoir
97200,-0.036,79.356,-0.084,14.121,2023-11-02T23:00:00Z,Adobe Reservoir
98100,-0.038,77.073,-0.088,14.123,2023-11-02T23:15:00Z,Adobe Reservoir
99000,-0.034,75.308,-0.079,14.118,2023-11-02T23:30:00Z,Adobe Reservoir
99900,-0.038,73.89,-0.088,14.121,2023-11-02T23:45:00Z,Adobe Reservoir
100800,-0.034,72.557,-0.078,14.117,2023-11-03T00:00:00Z,Adobe Reservoir
101700,-0.041,71.04,-0.095,14.117,2023-11-03T00:15:00Z,Adobe Reservoir
102600,-0.043,69.518,-0.099,14.119,2023-11-03T00:30:00Z,Adobe Reservoir
103500,-0.042,68.08,-0.098,14.119,2023-11-03T00:45:00Z,Adobe Reservoir
104400,-0.04,66.547,-0.093,14.115,2023-11-03T01:00:00Z,Adobe Reservoir
105300,-0.04,65.189,-0.091,14.114,2023-11-03T01:15:00Z,Adobe Reservoir
106200,-0.038,63.917,-0.087,14.111,2023-11-03T01:30:00Z,Adobe Reservoir
107100,-0.046,62.733,-0.105,14.111,2023-11-03T01:45:00Z,Adobe Reservoir
108000,-0.039,61.819,-0.09,14.115,2023-11-03T02:00:00Z,Adobe Reservoir
108900,-0.035,60.995,-0.08,14.117,2023-11-03T02:15:00Z,Adobe Reservoir
109800,-0.04,60.353,-0.092,14.119,2023-11-03T02:30:00Z,Adobe Reservoir
110700,-0.039,59.802,-0.089,14.122,2023-11-03T02:45:00Z,Adobe Reservoir
111600,-0.036,59.434,-0.083,14.12,2023-11-03T03:00:00Z,Adobe Reservoir
112500,-0.039,59.158,-0.089,14.117,2023-11-03T03:15:00Z,Adobe Reservoir
113400,-0.036,58.697,-0.083,14.123,2023-11-03T03:30:00Z,Adobe Reservoir
114300,-0.039,58.236,-0.089,14.117,2023-11-03T03:45:00Z,Adobe Reservoir
115200,-0.039,57.774,-0.089,14.12,2023-11-03T04:00:00Z,Adobe Reservoir
116100,-0.039,57.127,-0.09,14.119,2023-11-03T04:15:00Z,Adobe Reservoir
117000,-0.034,56.664,-0.077,14.12,2023-11-03T04:30:00Z,Adobe Reservoir
117900,-0.043,56.108,-0.099,14.118,2023-11-03T04:45:00Z,Adobe Reservoir
118800,-0.042,56.479,-0.098,14.122,2023-11-03T05:00:00Z,Adobe Reservoir
119700,-0.039,56.108,-0.091,14.124,2023-11-03T05:15:00Z,Adobe Reservoir
120600,-0.038,56.757,-0.087,14.125,2023-11-03T05:30:00Z,Adobe Reservoir
121500,-0.033,56.2,-0.076,14.122,2023-11-03T05:45:00Z,Adobe Reservoir
122400,-0.041,56.571,-0.094,14.131,2023-11-03T06:00:00Z,Adobe Reservoir
123300,-0.046,55.829,-0.105,14.133,2023-11-03T06:15:00Z,Adobe Reservoir
124200,-0.033,55.457,-0.075,14.123,2023-11-03T06:30:00Z,Adobe Reservoir
125100,-0.039,54.899,-0.09,14.125,2023-11-03T06:45:00Z,Adobe Reservoir
126000,-0.035,54.06,-0.082,14.123,2023-11-03T07:00:00Z,Adobe Reservoir
126900,-0.044,53.22,-0.102,14.129,2023-11-03T07:15:00Z,Adobe Reservoir
127800,-0.042,52.565,-0.097,14.129,2023-11-03T07:30:00Z,Adobe Reservoir
128700,-0.037,51.909,-0.086,14.121,2023-11-03T07:45:00Z,Adobe Reservoir
129600,-0.033,51.439,-0.075,14.117,2023-11-03T08:00:00Z,Adobe Reservoir
130500,-0.035,50.969,-0.082,14.119,2023-11-03T08:15:00Z,Adobe Reservoir
131400,-0.037,50.499,-0.086,14.119,2023-11-03T08:30:00Z,Adobe Reservoir
132300,-0.042,50.028,-0.096,14.124,2023-11-03T08:45:00Z,Adobe Reservoir
133200,-0.037,49.745,-0.087,14.118,2023-11-03T09:00:00Z,Adobe Reservoir
134100,-0.038,49.745,-0.088,14.12,2023-11-03T09:15:00Z,Adobe Reservoir
135000,-0.039,49.462,-0.089,14.115,2023-11-03T09:30:00Z,Adobe Reservoir
135900,-0.039,49.273,-0.091,14.115,2023-11-03T09:45:00Z,Adobe Reservoir
136800,-0.036,49.178,-0.083,14.114,2023-11-03T10:00:00Z,Adobe Reservoir
137700,-0.039,48.8,-0.09,14.117,2023-11-03T10:15:00Z,Adobe Reservoir
138600,-0.042,48.611,-0.098,14.116,2023-11-03T10:30:00Z,Adobe Reservoir
139500,-0.038,48.327,-0.087,14.114,2023-11-03T10:45:00Z,Adobe Reservoir
140400,-0.038,48.232,-0.089,14.115,2023-11-03T11:00:00Z,Adobe Reservoir
141300,-0.038,48.138,-0.087,14.113,2023-11-03T11:15:00Z,Adobe Reservoir
142200,-0.037,47.948,-0.086,14.115,2023-11-03T11:30:00Z,Adobe Reservoir
143100,-0.037,47.759,-0.086,14.114,2023-11-03T11:45:00Z,Adobe Reservoir
144000,-0.037,47.664,-0.085,14.113,2023-11-03T12:00:00Z,Adobe Reservoir
144900,-0.042,47.379,-0.096,14.12,2023-11-03T12:15:00Z,Adobe Reservoir
145800,-0.039,47.284,-0.091,14.118,2023-11-03T12:30:00Z,Adobe Reservoir
146700,-0.034,47.094,-0.079,14.115,2023-11-03T12:45:00Z,Adobe Reservoir
147600,-0.045,46.999,-0.103,14.121,2023-11-03T13:00:00Z,Adobe Reservoir
148500,-0.037,46.999,-0.086,14.112,2023-11-03T13:15:00Z,Adobe Reservoir
149400,-0.04,46.999,-0.093,14.115,2023-11-03T13:30:00Z,Adobe Reservoir
150300,-0.047,46.619,-0.108,14.118,2023-11-03T13:45:00Z,Adobe Reservoir
151200,-0.034,46.429,-0.078,14.111,2023-11-03T14:00:00Z,Adobe Reservoir
152100,-0.038,46.333,-0.087,14.112,2023-11-03T14:15:00Z,Adobe Reservoir
153000,-0.04,46.143,-0.092,14.111,2023-11-03T14:30:00Z,Adobe Reservoir
153900,-0.036,46.048,-0.083,14.111,2023-11-03T14:45:00Z,Adobe Reservoir
154800,-0.037,46.143,-0.084,14.113,2023-11-03T15:00:00Z,Adobe Reservoir
155700,-0.044,46.238,-0.101,14.116,2023-11-03T15:15:00Z,Adobe Reservoir
156600,-0.047,46.524,-0.108,14.117,2023-11-03T15:30:00Z,Adobe Reservoir
157500,-0.04,46.999,-0.092,14.117,2023-11-03T15:45:00Z,Adobe Reservoir
158400,-0.045,47.474,-0.104,14.12,2023-11-03T16:00:00Z,Adobe Reservoir
159300,-0.038,48.043,-0.088,14.115,2023-11-03T16:15:00Z,Adobe Reservoir
160200,-0.044,48.8,-0.101,14.123,2023-11-03T16:30:00Z,Adobe Reservoir
161100,-0.044,50.311,-0.102,14.128,2023-11-03T16:45:00Z,Adobe Reservoir
162000,-0.037,52.846,-0.086,14.129,2023-11-03T17:00:00Z,Adobe Reservoir
162900,-0.034,60.445,-0.078,14.128,2023-11-03T17:15:00Z,Adobe Reservoir
163800,-0.029,68.71,-0.066,14.121,2023-11-03T17:30:00Z,Adobe Reservoir
164700,-0.036,76.103,-0.083,14.129,2023-11-03T17:45:00Z,Adobe Reservoir
165600,-0.03,82.324,-0.068,14.123,2023-11-03T18:00:00Z,Adobe Reservoir
166500,-0.027,86.908,-0.062,14.121,2023-11-03T18:15:00Z,Adobe Reservoir
167400,-0.03,90.166,-0.069,14.118,2023-11-03T18:30:00Z,Adobe Reservoir
168300,-0.026,93.484,-0.06,14.118,2023-11-03T18:45:00Z,Adobe Reservoir
169200,-0.018,95.683,-0.042,14.116,2023-11-03T19:00:00Z,Adobe Reservoir
170100,-0.027,98.124,-0.062,14.115,2023-11-03T19:15:00Z,Adobe Reservoir
171000,-0.031,100.468,-0.072,14.116,2023-11-03T19:30:00Z,Adobe Reservoir
171900,-0.041,101.719,-0.095,14.119,2023-11-03T19:45:00Z,Adobe Reservoir
172800,-0.039,103.714,-0.09,14.111,2023-11-03T20:00:00Z,Adobe Reservoir
173700,-0.036,105.618,-0.084,14.106,2023-11-03T20:15:00Z,Adobe Reservoir
174600,-0.042,106.031,-0.097,14.103,2023-11-03T20:30:00Z,Adobe Reservoir
175500,-0.045,106.609,-0.103,14.109,2023-11-03T20:45:00Z,Adobe Reservoir
176400,-0.047,107.268,-0.109,14.105,2023-11-03T21:00:00Z,Adobe Reservoir
177300,-0.052,107.515,-0.119,14.103,2023-11-03T21:15:00Z,Adobe Reservoir
178200,-0.055,106.939,-0.126,14.106,2023-11-03T21:30:00Z,Adobe Reservoir
179100,-0.052,103.216,-0.121,14.104,2023-11-03T21:45:00Z,Adobe Reservoir
180000,-0.035,102.718,-0.082,14.091,2023-11-03T22:00:00Z,Adobe Reservoir
180900,-0.047,103.133,-0.109,14.101,2023-11-03T22:15:00Z,Adobe Reservoir
181800,-0.033,103.133,-0.077,14.092,2023-11-03T22:30:00Z,Adobe Reservoir
182700,-0.045,103.05,-0.104,14.102,2023-11-03T22:45:00Z,Adobe Reservoir
183600,-0.046,101.552,-0.106,14.101,2023-11-03T23:00:00Z,Adobe Reservoir
184500,-0.041,100.969,-0.095,14.098,2023-11-03T23:15:00Z,Adobe Reservoir
185400,-0.04,98.04,-0.092,14.094,2023-11-03T23:30:00Z,Adobe Reservoir
186300,-0.046,92.551,-0.107,14.101,2023-11-03T23:45:00Z,Adobe Reservoir
187200,-0.038,86.65,-0.088,14.094,2023-11-04T00:00:00Z,Adobe Reservoir
188100,-0.037,81.888,-0.086,14.089,2023-11-04T00:15:00Z,Adobe Reservoir
189000,-0.042,77.777,-0.096,14.093,2023-11-04T00:30:00Z,Adobe Reservoir
189900,-0.04,74.422,-0.091,14.089,2023-11-04T00:45:00Z,Adobe Reservoir
190800,-0.043,71.576,-0.1,14.088,2023-11-04T01:00:00Z,Adobe Reservoir
191700,-0.042,68.98,-0.098,14.089,2023-11-04T01:15:00Z,Adobe Reservoir
192600,-0.044,66.547,-0.102,14.087,2023-11-04T01:30:00Z,Adobe Reservoir
193500,-0.046,64.826,-0.106,14.089,2023-11-04T01:45:00Z,Adobe Reservoir
194400,-0.038,63.28,-0.087,14.089,2023-11-04T02:00:00Z,Adobe Reservoir
195300,-0.042,62.094,-0.096,14.09,2023-11-04T02:15:00Z,Adobe Reservoir
196200,-0.041,61.179,-0.094,14.094,2023-11-04T02:30:00Z,Adobe Reservoir
197100,-0.04,60.445,-0.092,14.096,2023-11-04T02:45:00Z,Adobe Reservoir
198000,-0.038,59.71,-0.088,14.092,2023-11-04T03:00:00Z,Adobe Reservoir
198900,-0.039,58.882,-0.091,14.09,2023-11-04T03:15:00Z,Adobe Reservoir
199800,-0.041,58.236,-0.095,14.092,2023-11-04T03:30:00Z,Adobe Reservoir
200700,-0.044,57.59,-0.101,14.097,2023-11-04T03:45:00Z,Adobe Reservoir
201600,-0.037,57.127,-0.084,14.089,2023-11-04T04:00:00Z,Adobe Reservoir
202500,-0.034,56.571,-0.079,14.09,2023-11-04T04:15:00Z,Adobe Reservoir
203400,-0.039,55.922,-0.09,14.093,2023-11-04T04:30:00Z,Adobe Reservoir
204300,-0.038,55.457,-0.087,14.094,2023-11-04T04:45:00Z,Adobe Reservoir
205200,-0.044,55.364,-0.103,14.098,2023-11-04T05:00:00Z,Adobe Reservoir
206100,-0.036,54.527,-0.083,14.095,2023-11-04T05:15:00Z,Adobe Reservoir
207000,-0.043,54.713,-0.098,14.099,2023-11-04T05:30:00Z,Adobe Reservoir
207900,-0.046,54.899,-0.105,14.097,2023-11-04T05:45:00Z,Adobe Reservoir
208800,-0.042,54.806,-0.097,14.096,2023-11-04T06:00:00Z,Adobe Reservoir
209700,-0.047,54.527,-0.108,14.099,2023-11-04T06:15:00Z,Adobe Reservoir
210600,-0.043,54.434,-0.1,14.093,2023-11-04T06:30:00Z,Adobe Reservoir
211500,-0.044,54.34,-0.101,14.089,2023-11-04T06:45:00Z,Adobe Reservoir
212400,-0.038,53.967,-0.087,14.093,2023-11-04T07:00:00Z,Adobe Reservoir
213300,-0.041,53.687,-0.095,14.095,2023-11-04T07:15:00Z,Adobe Reservoir
214200,-0.039,53.22,-0.091,14.094,2023-11-04T07:30:00Z,Adobe Reservoir
215100,-0.042,53.033,-0.097,14.098,2023-11-04T07:45:00Z,Adobe Reservoir
216000,-0.039,53.22,-0.091,14.092,2023-11-04T08:00:00Z,Adobe Reservoir
216900,-0.039,53.033,-0.091,14.1,2023-11-04T08:15:00Z,Adobe Reservoir
217800,-0.032,52.752,-0.073,14.092,2023-11-04T08:30:00Z,Adobe Reservoir
218700,-0.039,52.471,-0.09,14.094,2023-11-04T08:45:00Z,Adobe Reservoir
219600,-0.031,52.471,-0.073,14.089,2023-11-04T09:00:00Z,Adobe Reservoir
220500,-0.035,52.752,-0.082,14.092,2023-11-04T09:15:00Z,Adobe Reservoir
221400,-0.039,52.752,-0.09,14.097,2023-11-04T09:30:00Z,Adobe Reservoir
222300,-0.039,52.471,-0.09,14.094,2023-11-04T09:45:00Z,Adobe Reservoir
223200,-0.04,52.284,-0.091,14.095,2023-11-04T10:00:00Z,Adobe Reservoir
224100,-0.045,52.19,-0.104,14.096,2023-11-04T10:15:00Z,Adobe Reservoir
225000,-0.044,51.909,-0.101,14.09,2023-11-04T10:30:00Z,Adobe Reservoir
225900,-0.039,51.815,-0.089,14.09,2023-11-04T10:45:00Z,Adobe Reservoir
226800,-0.041,51.721,-0.096,14.087,2023-11-04T11:00:00Z,Adobe Reservoir
227700,-0.038,51.439,-0.088,14.078,2023-11-04T11:15:00Z,Adobe Reservoir
228600,-0.042,50.875,-0.097,14.082,2023-11-04T11:30:00Z,Adobe Reservoir
229500,-0.042,50.405,-0.096,14.082,2023-11-04T11:45:00Z,Adobe Reservoir
230400,-0.039,49.934,-0.09,14.084,2023-11-04T12:00:00Z,Adobe Reservoir
231300,-0.04,49.556,-0.093,14.086,2023-11-04T12:15:00Z,Adobe Reservoir
232200,-0.035,49.367,-0.08,14.089,2023-11-04T12:30:00Z,Adobe Reservoir
233100,-0.044,49.178,-0.101,14.096,2023-11-04T12:45:00Z,Adobe Reservoir
234000,-0.04,49.084,-0.092,14.094,2023-11-04T13:00:00Z,Adobe Reservoir
234900,-0.037,49.084,-0.087,14.095,2023-11-04T13:15:00Z,Adobe Reservoir
235800,-0.049,48.895,-0.114,14.105,2023-11-04T13:30:00Z,Adobe Reservoir
236700,-0.053,48.895,-0.121,14.1,2023-11-04T13:45:00Z,Adobe Reservoir
237600,-0.04,48.611,-0.093,14.099,2023-11-04T14:00:00Z,Adobe Reservoir
238500,-0.048,48.327,-0.112,14.105,2023-11-04T14:15:00Z,Adobe Reservoir
239400,-0.041,48.138,-0.096,14.096,2023-11-04T14:30:00Z,Adobe Reservoir
240300,-0.042,48.043,-0.097,14.097,2023-11-04T14:45:00Z,Adobe Reservoir
241200,-0.034,47.948,-0.078,14.093,2023-11-04T15:00:00Z,Adobe Reservoir
242100,-0.037,48.138,-0.085,14.099,2023-11-04T15:15:00Z,Adobe Reservoir
243000,-0.041,48.611,-0.095,14.098,2023-11-04T15:30:00Z,Adobe Reservoir
243900,-0.039,49.178,-0.09,14.1,2023-11-04T15:45:00Z,Adobe Reservoir
244800,-0.045,49.839,-0.105,14.101,2023-11-04T16:00:00Z,Adobe Reservoir
245700,-0.043,50.499,-0.098,14.107,2023-11-04T16:15:00Z,Adobe Reservoir
246600,-0.044,51.157,-0.101,14.107,2023-11-04T16:30:00Z,Adobe Reservoir
247500,-0.041,52.003,-0.094,14.108,2023-11-04T16:45:00Z,Adobe Reservoir
248400,-0.043,54.247,-0.1,14.106,2023-11-04T17:00:00Z,Adobe Reservoir
249300,-0.046,62.276,-0.106,14.106,2023-11-04T17:15:00Z,Adobe Reservoir
250200,-0.043,70.146,-0.099,14.103,2023-11-04T17:30:00Z,Adobe Reservoir
251100,-0.035,77.073,-0.08,14.099,2023-11-04T17:45:00Z,Adobe Reservoir
252000,-0.035,83.106,-0.081,14.101,2023-11-04T18:00:00Z,Adobe Reservoir
252900,-0.03,87.682,-0.07,14.101,2023-11-04T18:15:00Z,Adobe Reservoir
253800,-0.023,91.53,-0.054,14.097,2023-11-04T18:30:00Z,Adobe Reservoir
254700,-0.029,94.923,-0.067,14.097,2023-11-04T18:45:00Z,Adobe Reservoir
255600,-0.028,98.04,-0.065,14.093,2023-11-04T19:00:00Z,Adobe Reservoir
256500,-0.033,100.802,-0.077,14.084,2023-11-04T19:15:00Z,Adobe Reservoir
257400,-0.03,102.967,-0.07,14.081,2023-11-04T19:30:00Z,Adobe Reservoir
258300,-0.036,104.708,-0.082,14.077,2023-11-04T19:45:00Z,Adobe Reservoir
259200,-0.036,106.774,-0.084,14.079,2023-11-04T20:00:00Z,Adobe Reservoir
260100,-0.027,105.783,-0.063,14.072,2023-11-04T20:15:00Z,Adobe Reservoir
261000,-0.039,106.196,-0.091,14.082,2023-11-04T20:30:00Z,Adobe Reservoir
261900,-0.042,105.701,-0.098,14.08,2023-11-04T20:45:00Z,Adobe Reservoir
262800,-0.047,105.701,-0.108,14.082,2023-11-04T21:00:00Z,Adobe Reservoir
263700,-0.044,105.783,-0.101,14.073,2023-11-04T21:15:00Z,Adobe Reservoir
264600,-0.037,104.791,-0.085,14.077,2023-11-04T21:30:00Z,Adobe Reservoir
265500,-0.03,101.136,-0.07,14.072,2023-11-04T21:45:00Z,Adobe Reservoir
266400,-0.041,94.923,-0.094,14.078,2023-11-04T22:00:00Z,Adobe Reservoir
267300,-0.037,89.225,-0.085,14.069,2023-11-04T22:15:00Z,Adobe Reservoir
268200,-0.041,84.665,-0.095,14.068,2023-11-04T22:30:00Z,Adobe Reservoir
269100,-0.035,82.845,-0.082,14.061,2023-11-04T22:45:00Z,Adobe Reservoir
270000,-0.04,81.366,-0.092,14.068,2023-11-04T23:00:00Z,Adobe Reservoir
270900,-0.039,80.231,-0.09,14.066,2023-11-04T23:15:00Z,Adobe Reservoir
271800,-0.026,79.181,-0.059,14.055,2023-11-04T23:30:00Z,Adobe Reservoir
